feed_id,prefcode,label,Management,fixed_current_url,license_name
f0601002,06,金山町町営バス,1,https://www.pref.yamagata.jp/documents/20978/kaneyama_gtfs.zip,CC BY 4.0
f0601003,06,金山町町営バス,1,https://api.gtfs-data.jp/v2/organizations/yamagata-kaneyamatown/feeds/KaneyamaTown/files/feed.zip,CC BY 4.0
f0601003,06,金山町町営バス,2,https://api.gtfs-data.jp/v2/organizations/yamagata-kaneyamatown/feeds/KaneyamaTown/files/feed.zip?rid=next,CC BY 4.0
f0601102,06,山辺町　やまのべコミュニティバス,1,https://www.pref.yamagata.jp/documents/20978/yamanobe_gtfs.zip,CC BY 4.0
f0601103,06,山辺町　やまのべコミュニティバス,1,https://api.gtfs-data.jp/v2/organizations/yamanobetown/feeds/YamanobeTown/files/feed.zip,CC BY 4.0
f0601103,06,山辺町　やまのべコミュニティバス,2,https://api.gtfs-data.jp/v2/organizations/yamanobetown/feeds/YamanobeTown/files/feed.zip?rid=next,CC BY 4.0
f0601202,06,上山市営バス,1,https://www.pref.yamagata.jp/documents/20978/kaminoyama_gtfs.zip,CC BY 4.0
f0601203,06,上山市営バス,1,https://api.gtfs-data.jp/v2/organizations/kaminoyamacity/feeds/KaminoyamaCity/files/feed.zip,CC BY 4.0
f0601203,06,上山市営バス,2,https://api.gtfs-data.jp/v2/organizations/kaminoyamacity/feeds/KaminoyamaCity/files/feed.zip?rid=next,CC BY 4.0
f0601302,06,真室川町路線バス,1,https://www.pref.yamagata.jp/documents/20978/mamurogawa_gtfs.zip,CC BY 4.0
f0601303,06,真室川町路線バス,1,https://api.gtfs-data.jp/v2/organizations/mamurogawatown/feeds/MamurogawaTown/files/feed.zip,CC BY 4.0
f0601303,06,真室川町路線バス,2,https://api.gtfs-data.jp/v2/organizations/mamurogawatown/feeds/MamurogawaTown/files/feed.zip?rid=next,CC BY 4.0
f0601402,06,村山市　市営バス,1,https://www.pref.yamagata.jp/documents/20978/murayama_gtfs.zip,CC BY 4.0
f0601403,06,村山市　市営バス,1,https://api.gtfs-data.jp/v2/organizations/murayamacity/feeds/MurayamaCity/files/feed.zip,CC BY 4.0
f0601403,06,村山市　市営バス,2,https://api.gtfs-data.jp/v2/organizations/murayamacity/feeds/MurayamaCity/files/feed.zip?rid=next,CC BY 4.0
f0601502,06,長井市営バス,1,https://www.pref.yamagata.jp/documents/20978/nagai_gtfs.zip,CC BY 4.0
f0601503,06,長井市営バス,1,https://api.gtfs-data.jp/v2/organizations/nagaicity/feeds/NagaiCity/files/feed.zip,CC BY 4.0
f0601503,06,長井市営バス,2,https://api.gtfs-data.jp/v2/organizations/nagaicity/feeds/NagaiCity/files/feed.zip?rid=next,CC BY 4.0
f0601602,06,新庄市　市営バス,1,https://www.pref.yamagata.jp/documents/20978/shinjo_gtfs.zip,CC BY 4.0
f0601603,06,新庄市　市営バス,1,https://api.gtfs-data.jp/v2/organizations/shinjocity/feeds/ShinjoCity/files/feed.zip,CC BY 4.0
f0601603,06,新庄市　市営バス,2,https://api.gtfs-data.jp/v2/organizations/shinjocity/feeds/ShinjoCity/files/feed.zip?rid=next,CC BY 4.0
f0601702,06,庄内町　町営バス,1,https://www.pref.yamagata.jp/documents/20978/shonai_gtfs.zip,CC BY 4.0
f0601703,06,庄内町　町営バス,1,https://api.gtfs-data.jp/v2/organizations/shonaitown/feeds/ShonaiTown/files/feed.zip,CC BY 4.0
f0601703,06,庄内町　町営バス,2,https://api.gtfs-data.jp/v2/organizations/shonaitown/feeds/ShonaiTown/files/feed.zip?rid=next,CC BY 4.0
f0601801,06,寒河江市内循環バス「スマイル号」,1,https://www.pref.yamagata.jp/documents/20978/sagae_gtfs.zip,CC BY 4.0
f0601802,06,寒河江市内循環バス「スマイル号」,1,https://api.gtfs-data.jp/v2/organizations/sagaecity/feeds/SagaeCity/files/feed.zip,CC BY 4.0
f0601802,06,寒河江市内循環バス「スマイル号」,2,https://api.gtfs-data.jp/v2/organizations/sagaecity/feeds/SagaeCity/files/feed.zip?rid=next,CC BY 4.0
f0601901,06,天童市　市営バス,1,https://www.pref.yamagata.jp/documents/20978/tendo_gtfs.zip,CC BY 4.0
f0601902,06,天童市　市営バス,1,https://api.gtfs-data.jp/v2/organizations/tendocity/feeds/TendoCity/files/feed.zip,CC BY 4.0
f0601902,06,天童市　市営バス,2,https://api.gtfs-data.jp/v2/organizations/tendocity/feeds/TendoCity/files/feed.zip?rid=next,CC BY 4.0
f0602001,06,尾花沢市路線バス,1,https://www.pref.yamagata.jp/documents/20978/obanazawa_gtfs.zip,CC BY 4.0
f0602002,06,尾花沢市路線バス,1,https://api.gtfs-data.jp/v2/organizations/obanazawacity/feeds/ObanazawaCity/files/feed.zip,CC BY 4.0
f0602002,06,尾花沢市路線バス,2,https://api.gtfs-data.jp/v2/organizations/obanazawacity/feeds/ObanazawaCity/files/feed.zip?rid=next,CC BY 4.0
f0602101,06,中山町　町営バス,1,https://www.pref.yamagata.jp/documents/20978/nakayama_gtfs.zip,CC BY 4.0
f0602102,06,中山町　町営バス,1,https://api.gtfs-data.jp/v2/organizations/nakayamatown/feeds/NakayamaTown/files/feed.zip,CC BY 4.0
f0602102,06,中山町　町営バス,2,https://api.gtfs-data.jp/v2/organizations/nakayamatown/feeds/NakayamaTown/files/feed.zip?rid=next,CC BY 4.0
f0602201,06,小国町営バス,1,https://www.pref.yamagata.jp/documents/20978/oguni_gtfs.zip,CC BY 4.0
f0602202,06,小国町営バス,1,https://api.gtfs-data.jp/v2/organizations/yamagata-ogunitown/feeds/OguniTown/files/feed.zip,CC BY 4.0
f0602202,06,小国町営バス,2,https://api.gtfs-data.jp/v2/organizations/yamagata-ogunitown/feeds/OguniTown/files/feed.zip?rid=next,CC BY 4.0
f0602301,06,白鷹町　町営バス,1,https://www.pref.yamagata.jp/documents/20978/shirataka_gtfs.zip,CC BY 4.0
f0602302,06,白鷹町　町営バス,1,https://api.gtfs-data.jp/v2/organizations/shiratakatown/feeds/ShiratakaTown/files/feed.zip,CC BY 4.0
f0602302,06,白鷹町　町営バス,2,https://api.gtfs-data.jp/v2/organizations/shiratakatown/feeds/ShiratakaTown/files/feed.zip?rid=next,CC BY 4.0
f0602501,06,戸沢村　村営バス,1,https://www.pref.yamagata.jp/documents/20978/tozawa_gtfs.zip,CC BY 4.0
f0602601,06,山形鉄道,1,https://www.pref.yamagata.jp/documents/20978/flower-liner_gtfs.zip,CC BY 4.0
f0602601,06,山形鉄道,1,https://www.pref.yamagata.jp/documents/20978/flower-liner_gtfs_1.zip,CC BY 4.0
f0602701,06,最上川交通,1,https://www.pref.yamagata.jp/documents/20978/mogamigawakotsu_gtfs.zip,CC BY 4.0
f0602702,06,最上川交通,1,https://api.gtfs-data.jp/v2/organizations/mogamigawakotsu/feeds/MOGAMIGAWAKOTSU/files/feed.zip,CC BY 4.0
f0602702,06,最上川交通,2,https://api.gtfs-data.jp/v2/organizations/mogamigawakotsu/feeds/MOGAMIGAWAKOTSU/files/feed.zip?rid=next,CC BY 4.0
f0602801,06,山交バス,1,https://www.pref.yamagata.jp/documents/20978/yamakobus_gtfs.zip,CC BY 4.0
f0602802,06,山交バス,1,https://api.gtfs-data.jp/v2/organizations/yamakobus/feeds/YAMAKOBUS/files/feed.zip,CC BY 4.0
f0602802,06,山交バス,2,https://api.gtfs-data.jp/v2/organizations/yamakobus/feeds/YAMAKOBUS/files/feed.zip?rid=next,CC BY 4.0
f0602901,06,庄内交通,1,https://www.pref.yamagata.jp/documents/20978/syonaikotsu_gtfs.zip,CC BY 4.0
f0602902,06,庄内交通,1,https://api.gtfs-data.jp/v2/organizations/shonaikotsu/feeds/SHONAIKOTSU/files/feed.zip,CC BY 4.0
f0602902,06,庄内交通,2,https://api.gtfs-data.jp/v2/organizations/shonaikotsu/feeds/SHONAIKOTSU/files/feed.zip?rid=next,CC BY 4.0
f0603001,06,朝日町路線バス,1,https://www.pref.yamagata.jp/documents/20978/asahi_gtfs.zip,CC BY 4.0
f0603002,06,朝日町路線バス,1,https://api.gtfs-data.jp/v2/organizations/yamagata-asahitown/feeds/AsahiTown/files/feed.zip,CC BY 4.0
f0603002,06,朝日町路線バス,2,https://api.gtfs-data.jp/v2/organizations/yamagata-asahitown/feeds/AsahiTown/files/feed.zip?rid=next,CC BY 4.0
f0603101,06,米沢市　市民バス,1,https://www.pref.yamagata.jp/documents/20978/yonezawa_gtfs.zip,CC BY 4.0
f0603102,06,米沢市　市民バス,1,https://api.gtfs-data.jp/v2/organizations/yonezawacity/feeds/Yonezawa/files/feed.zip,CC BY 4.0
f0603102,06,米沢市　市民バス,2,https://api.gtfs-data.jp/v2/organizations/yonezawacity/feeds/Yonezawa/files/feed.zip?rid=next,CC BY 4.0
f0603201,06,西川町路線バス,1,https://www.pref.yamagata.jp/documents/20978/nishikawa_gtfs.zip,CC BY 4.0
f0603202,06,西川町路線バス,1,https://api.gtfs-data.jp/v2/organizations/nishikawatown/feeds/NishikawaTown/files/feed.zip,CC BY 4.0
f0603202,06,西川町路線バス,2,https://api.gtfs-data.jp/v2/organizations/nishikawatown/feeds/NishikawaTown/files/feed.zip?rid=next,CC BY 4.0
f0800103,08,つくば市　筑波地区支線型バス「つくばね号」,1,https://www.city.tsukuba.lg.jp/material/files/group/126/GTFS.zip,CC BY 4.0
f0800104,08,[gtfs-data] つくば市　つくバス,1,https://api.gtfs-data.jp/v2/organizations/tsukubacity/feeds/TSUKUBUS/files/feed.zip,CC BY 4.0
f0800104,08,[gtfs-data] つくば市　つくバス,2,https://api.gtfs-data.jp/v2/organizations/tsukubacity/feeds/TSUKUBUS/files/feed.zip?rid=next,CC BY 4.0
f0800105,08,[gtfs-data] つくば市　筑波地区支線型バス「つくばね号」,1,https://api.gtfs-data.jp/v2/organizations/tsukubacity/feeds/TSUKUBANEGO/files/feed.zip,CC BY 4.0
f0800105,08,[gtfs-data] つくば市　筑波地区支線型バス「つくばね号」,2,https://api.gtfs-data.jp/v2/organizations/tsukubacity/feeds/TSUKUBANEGO/files/feed.zip?rid=next,CC BY 4.0
f0801302,08,[gtfs-data] 土浦市　つちまるバス,1,https://api.gtfs-data.jp/v2/organizations/tsuchiuracity/feeds/tsuchimarubus/files/feed.zip,CC BY 4.0
f0801302,08,[gtfs-data] 土浦市　つちまるバス,2,https://api.gtfs-data.jp/v2/organizations/tsuchiuracity/feeds/tsuchimarubus/files/feed.zip?rid=next,CC BY 4.0
f0900101,09,佐野市営バス（さーのって号）,1,https://www.city.sano.lg.jp/material/files/group/17/133.zip,CC BY 2.1
f0900603,09,[gtfs-data] 鹿沼市　リーバス,1,https://api.gtfs-data.jp/v2/organizations/kanumacity/feeds/ri-bus/files/feed.zip,CC BY 4.0
f0900603,09,[gtfs-data] 鹿沼市　リーバス,2,https://api.gtfs-data.jp/v2/organizations/kanumacity/feeds/ri-bus/files/feed.zip?rid=next,CC BY 4.0
f0901402,09,[gtfs-data] 日光市営バス,1,https://api.gtfs-data.jp/v2/organizations/nikkocity/feeds/nikkocity/files/feed.zip,CC BY 4.0
f0901402,09,[gtfs-data] 日光市営バス,2,https://api.gtfs-data.jp/v2/organizations/nikkocity/feeds/nikkocity/files/feed.zip?rid=next,CC BY 4.0
f1000103,10,玉村町乗合タクシー　たまりん,1,https://www.nagai-unyu.net/rosen/GTFS/tamarin/GTFS-JP_tamarin-gunma-jp.zip,CC BY 4.0
f1000103,10,玉村町乗合タクシー　たまりん,2,https://www.nagai-unyu.net/rosen/GTFS/tamarin/latest/GTFS-JP_tamarin-gunma-jp.zip,CC BY 4.0
f1000105,10,永井バス（永井運輸）,1,https://www.nagai-unyu.net/rosen/GTFS/aux/GTFS-JP_nbaux-gunma-jp.zip,CC BY 4.0
f1000105,10,永井バス（永井運輸）,2,https://www.nagai-unyu.net/rosen/GTFS/aux/latest/GTFS-JP_nbaux-gunma-jp.zip,CC BY 4.0
f1000106,10,永井バス（永井運輸）（独自拡張版GTFS）,1,https://www.nagai-unyu.net/rosen/GTFS/aux/latest/GTFS-JP_nbaux-gunma-jp_gyomu.zip,CC BY 4.0
f1000107,10,[ODPT]　永井バス（永井運輸）,1,https://api-public.odpt.org/api/v4/files/odpt/NagaiTransportation/AllLines.zip?date=current,CC BY 4.0
f1000107,10,[ODPT]　永井バス（永井運輸）,2,https://api-public.odpt.org/api/v4/files/odpt/NagaiTransportation/AllLines.zip?date=next,CC BY 4.0
f1000107,10,[ODPT]　永井バス（永井運輸）,3,https://api-public.odpt.org/api/v4/files/odpt/NagaiTransportation/AllLines.zip?date=latest,CC BY 4.0
f1000108,10,[ODPT]　玉村町乗合タクシー　たまりん,1,https://api-public.odpt.org/api/v4/files/odpt/NagaiTransportation/Tamarin.zip?date=current,CC BY 4.0
f1000108,10,[ODPT]　玉村町乗合タクシー　たまりん,2,https://api-public.odpt.org/api/v4/files/odpt/NagaiTransportation/Tamarin.zip?date=next,CC BY 4.0
f1000108,10,[ODPT]　玉村町乗合タクシー　たまりん,3,https://api-public.odpt.org/api/v4/files/odpt/NagaiTransportation/Tamarin.zip?date=latest,CC BY 4.0
f1000109,10,[gtfs-data] 永井バス（永井運輸）,1,https://api.gtfs-data.jp/v2/organizations/nagai-unyu/feeds/Nagaibus/files/feed.zip,CC BY 4.0
f1000109,10,[gtfs-data] 永井バス（永井運輸）,2,https://api.gtfs-data.jp/v2/organizations/nagai-unyu/feeds/Nagaibus/files/feed.zip?rid=next,CC BY 4.0
f1000110,10,玉村町乗合タクシー　たまりん,1,https://api.gtfs-data.jp/v2/organizations/nagai-unyu/feeds/tamarin/files/feed.zip,CC BY 4.0
f1000110,10,玉村町乗合タクシー　たまりん,2,https://api.gtfs-data.jp/v2/organizations/nagai-unyu/feeds/tamarin/files/feed.zip?rid=next,CC BY 4.0
f1000201,10,日本中央バス（奥多野線）,1,https://ncb.jp/route/GTFS/latest/GTFS(OT).zip,CC BY 4.0
f1000202,10,日本中央バス（前橋近郊路線、空港バス、高速バス）,1,https://ncb.jp/route/GTFS/GTFS(MB).zip,CC BY 4.0
f1000203,10,[ODPT]　日本中央バス（奥多野線）,1,https://api-public.odpt.org/api/v4/files/odpt/NipponChuoBus/Okutano_Area.zip?date=current,CC BY 4.0
f1000203,10,[ODPT]　日本中央バス（奥多野線）,2,https://api-public.odpt.org/api/v4/files/odpt/NipponChuoBus/Okutano_Area.zip?date=latest,CC BY 4.0
f1000204,10,[ODPT]　日本中央バス（前橋近郊路線、空港バス、高速バス）,1,https://api-public.odpt.org/api/v4/files/odpt/NipponChuoBus/Maebashi_Area.zip?date=current,CC BY 4.0
f1000204,10,[ODPT]　日本中央バス（前橋近郊路線、空港バス、高速バス）,2,https://api-public.odpt.org/api/v4/files/odpt/NipponChuoBus/Maebashi_Area.zip?date=next,CC BY 4.0
f1000204,10,[ODPT]　日本中央バス（前橋近郊路線、空港バス、高速バス）,3,https://api-public.odpt.org/api/v4/files/odpt/NipponChuoBus/Maebashi_Area.zip?date=latest,CC BY 4.0
f1000402,10,関越交通,1,https://kan-etsu.net/relays/download/193/2807/433//?file=/files/libs/11049/202305261450561282.zip&file_name=GTFS-JP(kan-etsu),CC BY 4.0
f1000502,10,群馬バス,1,https://www.gunbus.co.jp/GTFS/GTFS-JP_gunbus.zip,CC BY 4.0
f1000502,10,群馬バス,2,https://www.gunbus.co.jp/GTFS/GTFS-JP_gunbus_next.zip,CC BY 4.0
f1000603,10,[ODPT]　群馬中央バス,1,https://api-public.odpt.org/api/v4/files/odpt/GunmachuoBus/AllLines.zip?date=current,CC BY 4.0
f1000603,10,[ODPT]　群馬中央バス,2,https://api-public.odpt.org/api/v4/files/odpt/GunmachuoBus/AllLines.zip?date=next,CC BY 4.0
f1000603,10,[ODPT]　群馬中央バス,3,https://api-public.odpt.org/api/v4/files/odpt/GunmachuoBus/AllLines.zip?date=latest,CC BY 4.0
f1001402,10,高崎市内循環バス「ぐるりん」・高崎アリーナシャトルバス・よしいバス,1,https://www.city.takasaki.gunma.jp/docs/2020060400037/files/bus-takasaki-gunma-jp_20230414.zip,CC BY 4.0
f1001502,10,桐生市　おりひめバス,1,https://www.city.kiryu.lg.jp/_res/common/opendata/1014528/20230320_kiryu_gtfs.zip,CC BY 4.0
f1002002,10,藤岡市　めぐるん,1,https://www.city.fujioka.gunma.jp/material/files/group/7/fujiokaGTFS.zip,CC BY 4.0
f1002902,10,[gtfs-data] 大泉町・千代田町　広域公共バス「あおぞら」,1,https://api.gtfs-data.jp/v2/organizations/oizumitown/feeds/kouikikoukyoubasuaozora/files/feed.zip,CC BY 4.0
f1002902,10,[gtfs-data] 大泉町・千代田町　広域公共バス「あおぞら」,2,https://api.gtfs-data.jp/v2/organizations/oizumitown/feeds/kouikikoukyoubasuaozora/files/feed.zip?rid=next,CC BY 4.0
f1003102,10,下仁田町　しもにたバス,1,https://www.town.shimonita.lg.jp/shimonita-bus/m01/gtfs.20230324.shimonita.zip,CC BY 4.0
f1102401,11,杉戸町町内巡回バス「あいあい号」,1,https://opendata.pref.saitama.lg.jp/data/dataset/ae39c95f-917a-4f60-80ef-6341c0783092/resource/6fbd7a95-2759-4ee3-8d2a-e1e2b55f4002/download/sugitogtfs.zip,CC BY 4.0
f1200203,12,[gtfs-data]　京成トランジットバス,1,https://api.gtfs-data.jp/v2/organizations/keisei-transitbus/feeds/keiseitransitbus/files/feed.zip,CC BY 4.0
f1200203,12,[gtfs-data]　京成トランジットバス,2,https://api.gtfs-data.jp/v2/organizations/keisei-transitbus/feeds/keiseitransitbus/files/feed.zip?rid=next,CC BY 4.0
f1202801,12,我孫子市　あびバス（新木ルート、栄・泉・並木ルート、船戸・台田ルート、布施ルート）,1,https://www.city.abiko.chiba.jp/shisei/opendata/GTFS-JP.files/gtfs_Abibus_other_root.zip,CC BY 4.0
f1202802,12,我孫子市　あびバス（根戸ルート）,1,https://www.city.abiko.chiba.jp/shisei/opendata/GTFS-JP.files/gtfs_Abibus_nedo_root.zip,CC BY 4.0
f1202803,12,我孫子市　アイバス,1,https://www.city.abiko.chiba.jp/shisei/opendata/GTFS-JP.files/gtfs_Aibus.zip,CC BY 4.0
f1202902,12,流山市　流山ぐりーんバス,1,https://api.gtfs-data.jp/v2/organizations/nagareyamacity/feeds/nagareyamagreenbus/files/feed.zip?rid=next_1,CC BY 4.0
f1202902,12,流山市　流山ぐりーんバス,1,https://api.gtfs-data.jp/v2/organizations/nagareyamacity/feeds/nagareyamagreenbus/files/feed.zip,CC BY 4.0
f1202902,12,流山市　流山ぐりーんバス,2,https://api.gtfs-data.jp/v2/organizations/nagareyamacity/feeds/nagareyamagreenbus/files/feed.zip?rid=next,CC BY 4.0
f1300102,13,[ODPT]　東京都交通局　都営バス (APIキーフリー版),1,https://api-public.odpt.org/api/v4/files/Toei/data/ToeiBus-GTFS.zip,CC BY 4.0
f1300402,13,[ODPT]　東京都町田市　コミュニティバス、市民バス,1,https://api-public.odpt.org/api/v4/files/odpt/MachidaCity/AllLines.zip?date=current,CC 0
f1300402,13,[ODPT]　東京都町田市　コミュニティバス、市民バス,2,https://api-public.odpt.org/api/v4/files/odpt/MachidaCity/AllLines.zip?date=next,CC 0
f1300402,13,[ODPT]　東京都町田市　コミュニティバス、市民バス,3,https://api-public.odpt.org/api/v4/files/odpt/MachidaCity/AllLines.zip?date=latest,CC 0
f1301702,13,渋谷区コミュニティバス「ハチ公バス」,1,https://shibuya-data.maps.arcgis.com/sharing/rest/content/items/185d0dbc980443b8b60e135349e2ae5e/data,CC BY 4.0
f1400602,14,横須賀市　ハマちゃんバス,1,https://www.city.yokosuka.kanagawa.jp/0830/opendata/documents/gtfs.zip,CC BY 4.0
f1400603,14,[gtfs-data] 横須賀市　ハマちゃんバス,1,https://api.gtfs-data.jp/v2/organizations/yokosukacity/feeds/hamachanbus/files/feed.zip,CC BY 4.0
f1400603,14,[gtfs-data] 横須賀市　ハマちゃんバス,2,https://api.gtfs-data.jp/v2/organizations/yokosukacity/feeds/hamachanbus/files/feed.zip?rid=next,CC BY 4.0
f1400801,14,[gtfs-data] 二宮町コミュニティバス,1,https://api.gtfs-data.jp/v2/organizations/ninomiyatown/feeds/Ninomiyatowncommunitybus/files/feed.zip,CC BY 4.0
f1400801,14,[gtfs-data] 二宮町コミュニティバス,2,https://api.gtfs-data.jp/v2/organizations/ninomiyatown/feeds/Ninomiyatowncommunitybus/files/feed.zip?rid=next,CC BY 4.0
f1500120,15,[gtfs-data] 上越市市営バス,1,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/joetsu/files/feed.zip,CC BY 2.1
f1500120,15,[gtfs-data] 上越市市営バス,2,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/joetsu/files/feed.zip?rid=next,CC BY 2.1
f1500121,15,[gtfs-data] 上越市　大島区市営バス　旭線,1,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/asahi-line/files/feed.zip,CC BY 2.1
f1500121,15,[gtfs-data] 上越市　大島区市営バス　旭線,2,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/asahi-line/files/feed.zip?rid=next,CC BY 2.1
f1500122,15,[gtfs-data] 上越市　大島区市営バス　菖蒲線,1,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/shobu-line/files/feed.zip,CC BY 2.1
f1500122,15,[gtfs-data] 上越市　大島区市営バス　菖蒲線,2,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/shobu-line/files/feed.zip?rid=next,CC BY 2.1
f1500123,15,[gtfs-data] 上越市　牧区市営バス　宇津俣線,1,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/utsunomata-line/files/feed.zip,CC BY 2.1
f1500123,15,[gtfs-data] 上越市　牧区市営バス　宇津俣線,2,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/utsunomata-line/files/feed.zip?rid=next,CC BY 2.1
f1500124,15,[gtfs-data] 上越市　牧区市営バス　高谷・平山線,1,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/takatani-tairayama-line/files/feed.zip,CC BY 2.1
f1500124,15,[gtfs-data] 上越市　牧区市営バス　高谷・平山線,2,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/takatani-tairayama-line/files/feed.zip?rid=next,CC BY 2.1
f1500125,15,[gtfs-data] 上越市　頸城区市営バス　大池線,1,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/oike-line/files/feed.zip,CC BY 2.1
f1500125,15,[gtfs-data] 上越市　頸城区市営バス　大池線,2,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/oike-line/files/feed.zip?rid=next,CC BY 2.1
f1500126,15,[gtfs-data] 上越市　板倉区市営バス　上関田線,1,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/kamisekida-line/files/feed.zip,CC BY 2.1
f1500126,15,[gtfs-data] 上越市　板倉区市営バス　上関田線,2,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/kamisekida-line/files/feed.zip?rid=next,CC BY 2.1
f1500127,15,[gtfs-data] 上越市　板倉区市営バス　山寺薬師・菰立線,1,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/yamaderayakushi-komodate-line/files/feed.zip,CC BY 2.1
f1500127,15,[gtfs-data] 上越市　板倉区市営バス　山寺薬師・菰立線,2,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/yamaderayakushi-komodate-line/files/feed.zip?rid=next,CC BY 2.1
f1500128,15,[gtfs-data] 上越市　清里区市営バス　櫛池線,1,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/kushiike-line/files/feed.zip,CC BY 2.1
f1500128,15,[gtfs-data] 上越市　清里区市営バス　櫛池線,2,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/kushiike-line/files/feed.zip?rid=next,CC BY 2.1
f1500129,15,[gtfs-data] 上越市　名立区市営バス　東飛山線,1,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/higashihiyama-line/files/feed.zip,CC BY 2.1
f1500129,15,[gtfs-data] 上越市　名立区市営バス　東飛山線,2,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/higashihiyama-line/files/feed.zip?rid=next,CC BY 2.1
f1500130,15,[gtfs-data] 上越市　牧区市営バス　坪山線,1,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/tuboyma-line/files/feed.zip,CC BY 2.1
f1500130,15,[gtfs-data] 上越市　牧区市営バス　坪山線,2,https://api.gtfs-data.jp/v2/organizations/joetsucity/feeds/tuboyma-line/files/feed.zip?rid=next,CC BY 2.1
f1500201,15,長岡市　山古志地域クローバーバス　村松線,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-05.zip,CC BY 4.0
f1500202,15,長岡市　山古志地域クローバーバス　小千谷線,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-06.zip,CC BY 4.0
f1500203,15,長岡市　山古志地域クローバーバス　種苧原線,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-07.zip,CC BY 4.0
f1500204,15,長岡市　山古志地域クローバーバス　小松倉線,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-08.zip,CC BY 4.0
f1500206,15,長岡市　小国地域生活交通　大貝線（オーケーバス）,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-09.zip,CC BY 4.0
f1500207,15,長岡市　小国地域生活交通　八王子線,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-10.zip,CC BY 4.0
f1500208,15,長岡市　小国地域生活交通　法末線,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-11.zip,CC BY 4.0
f1500210,15,長岡市　川口地域バス（上川線）,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-12.zip,CC BY 4.0
f1500211,15,長岡市　川口地域バス（西川口・田麦山線）,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-13.zip,CC BY 4.0
f1500212,15,長岡市　川口地域バス（木沢・和南津線）,1,https://www.city.nagaoka.niigata.jp/shisei/cate10/gis/file/28-14.zip,CC BY 4.0
f1501101,15,ときライナー　新潟交通,1,https://loc.bus-vision.jp/gtfs_v2/niigatakotsu/gtfsFeed,CC BY 4.0
f1501201,15,ときライナー　越後交通,1,https://loc.bus-vision.jp/gtfs_v2/echigokotsu/gtfsFeed,CC BY 4.0
f1501301,15,ときライナー　頸城自動車,1,https://loc.bus-vision.jp/gtfs_v2/kubikijidosha/gtfsFeed,CC BY 4.0
f1501401,15,ときライナー　新潟交通観光バス,1,https://loc.bus-vision.jp/gtfs_v2/niigatakotsukanko/gtfsFeed,CC BY 4.0
f1501501,15,ときライナー　蒲原鉄道,1,https://loc.bus-vision.jp/gtfs_v2/kanbaratetsudo/gtfsFeed,CC BY 4.0
f1501601,15,ときライナー　アイ・ケーアライアンス,1,https://loc.bus-vision.jp/gtfs_v2/ikalliance/gtfsFeed,CC BY 4.0
f1501701,15,[gtfs-data] 三条市循環バス「ぐるっとさん」,1,https://api.gtfs-data.jp/v2/organizations/sanjocity/feeds/guruttosan/files/feed.zip,CC BY 2.1
f1501701,15,[gtfs-data] 三条市循環バス「ぐるっとさん」,2,https://api.gtfs-data.jp/v2/organizations/sanjocity/feeds/guruttosan/files/feed.zip?rid=next,CC BY 2.1
f1600101,16,富山市　まいどはやバス,1,https://opdt.city.toyama.lg.jp/dataset/8de65493-0af7-49d3-aab6-b495fc3ea2b0/resource/43903d9f-1d9c-42f0-bd01-8a5fc1cb828c/download/city-toyama-maidohaya-gtfs.zip,CC 0
f1600102,16,富山市　呉羽いきいきバス,1,https://opdt.city.toyama.lg.jp/dataset/8de65493-0af7-49d3-aab6-b495fc3ea2b0/resource/26db7690-aa7e-41b2-8596-0d8bdcd5c885/download/city-toyama-kureha-gtfs.zip,CC 0
